members,companyName,followersCount,memberUrn,companyFollowerCount
2936,Rare Pty Ltd,292,urn:li:member:115013712,303
2937,Rare Pty Ltd,292,urn:li:member:115013712,303
2938,Concept Marketing,292,urn:li:member:115013712,1178
2939,Concept Marketing,292,urn:li:member:115013712,1178
2940,Eyezon Consolidated Media Limited,292,urn:li:member:115013712,
2941,Photoland,292,urn:li:member:115013712,25
2942,Baker McKenzie,904,urn:li:member:115023069,137421
2943,King & Wood Mallesons,904,urn:li:member:115023069,31923
2944,Herbert Smith Freehills,904,urn:li:member:115023069,66687
2945,Hogan Lovells,904,urn:li:member:115023069,76996
2946,Herbert Smith Freehills,904,urn:li:member:115023069,66687
2947,Moores,228,urn:li:member:115167096,1060
2948,Robinson Gill Lawyers,228,urn:li:member:115167096,314
2949,Herbert Geer,228,urn:li:member:115167096,1825
2950,Broadcom Inc.,216,urn:li:member:11524416,157788
2951,G2 Microsystems,216,urn:li:member:11524416,99
2952,G2 Microsystems,216,urn:li:member:11524416,99
2953,Cisco,216,urn:li:member:11524416,1809393
2954,University of Melbourne,1006,urn:li:member:1153387,263880
2955,Primary,1006,urn:li:member:1153387,46
2956,BILLSON FISHER CONSULTING PTY LTD,1006,urn:li:member:1153387,8
2957,Habitech Systems Pty Ltd,1006,urn:li:member:1153387,90
2958,Clarisda,1006,urn:li:member:1153387,1
2959,BILLSON FISHER CONSULTING PTY LTD,1006,urn:li:member:1153387,8
2960,Eservices,1006,urn:li:member:1153387,515
2961,Carpe Diem Consulting,6092,urn:li:member:1153645,679
2962,Carpe Diem Consulting,6092,urn:li:member:1153645,679
2963,"NSW Department of Finance, Services and Innovation",145,urn:li:member:11537308,12981
2964,Property NSW,145,urn:li:member:11537308,2128
2965,Property NSW,145,urn:li:member:11537308,2128
2966,Wunan,145,urn:li:member:11537308,
2967,First Data Corporation,145,urn:li:member:11537308,126306
2968,EvoNexus,145,urn:li:member:11537308,1259
2969,"University of California, San Diego - Rady School of Management",145,urn:li:member:11537308,7193
2970,Macquarie Group,145,urn:li:member:11537308,187553
2971,"CALCAP Lending, LLC",145,urn:li:member:11537308,234
2972,"NSW Department of Finance, Services and Innovation",145,urn:li:member:11537308,12981
2973,CUA - Credit Union Australia Limited,716,urn:li:member:115406495,8119
2974,CUA - Credit Union Australia Limited,716,urn:li:member:115406495,8119
2975,CUA - Credit Union Australia Limited,716,urn:li:member:115406495,8119
2976,HP,716,urn:li:member:115406495,2725078
2977,Tata Consultancy Services,716,urn:li:member:115406495,1671814
2978,Financial Network Services,716,urn:li:member:115406495,200
2979,Financial Network Services,716,urn:li:member:115406495,200
2980,Financial Network Services,716,urn:li:member:115406495,200
2981,Suncorp Group,716,urn:li:member:115406495,57532
2982,TrinityP3 Global Marketing Management Consultants,4015,urn:li:member:11543357,1200
2983,Permission,4015,urn:li:member:11543357,660
2984,LOUD,4015,urn:li:member:11543357,664
2985,The Village,4015,urn:li:member:11543357,296
2986,Ogilvy,4015,urn:li:member:11543357,607109
2987,Wunderman,4015,urn:li:member:11543357,126188
2988,Foxy Advertising P/L,4015,urn:li:member:11543357,34
2989,Deloitte Australia,267,urn:li:member:115445310,98763
2990,P2E Pty Ltd (Plan2Execute),1386,urn:li:member:11548111,54
2991,Tanner James,1386,urn:li:member:11548111,205
2992,Boeing,1386,urn:li:member:11548111,977205
2993,Royal Australian Navy,1386,urn:li:member:11548111,13750
2994,Torrens University Australia,1386,urn:li:member:11548111,7370
2995,ANZ,258,urn:li:member:115626912,321451
2996,ANZ,258,urn:li:member:115626912,321451
2997,ANZ,258,urn:li:member:115626912,321451
2998,ANZ,258,urn:li:member:115626912,321451
2999,Transplant Australia,333,urn:li:member:11568459,146
3000,Datacom,333,urn:li:member:11568459,44020
3001,Datacom Systems,333,urn:li:member:11568459,2806
3002,Datacom,333,urn:li:member:11568459,44020
3003,Firmenich,333,urn:li:member:11568459,178878
3004,Dell,333,urn:li:member:11568459,1707686
3005,Datacom,333,urn:li:member:11568459,44020
3006,Hewlett Packard Enterprise,333,urn:li:member:11568459,2643909
3007,Google,193,urn:li:member:115820555,7502740
3008,Google,193,urn:li:member:115820555,7502740
3009,Federal Group,193,urn:li:member:115820555,1056
3010,Google,193,urn:li:member:115820555,7502740
3011,Secret Lab Pty. Ltd.,193,urn:li:member:115820555,72
3012,Vodafone,193,urn:li:member:115820555,1026133
3013,National Stock Exchange of Australia,703,urn:li:member:11584567,399
3014,ASX,703,urn:li:member:11584567,8548
3015,ASX,703,urn:li:member:11584567,8548
3016,ASX,703,urn:li:member:11584567,8548
3017,ASX,703,urn:li:member:11584567,8548
3018,ASX,703,urn:li:member:11584567,8548
3019,ASX,703,urn:li:member:11584567,8548
3020,ASX,703,urn:li:member:11584567,8548
3021,Australian Wool Exchange,703,urn:li:member:11584567,38
3022,The Parent Brand,1066,urn:li:member:1158907,600
3023,The Parent Brand,1066,urn:li:member:1158907,600
3024,The Rookies,1066,urn:li:member:1158907,2329
3025,Animal Logic,1066,urn:li:member:1158907,37809
3026,Animal Logic,1066,urn:li:member:1158907,37809
3027,Animal Logic,1066,urn:li:member:1158907,37809
3028,ESC Entertainment,1066,urn:li:member:1158907,255
3029,DreamWorks Animation,1066,urn:li:member:1158907,171224
3030,Animal Logic,1066,urn:li:member:1158907,37809
3031,Animal Logic,1066,urn:li:member:1158907,37809
3032,Mock Gravity,1066,urn:li:member:1158907,1
3033,Barrington Group - Get Protected,7426,urn:li:member:115932084,303
3034,Barrington Group - Get Protected,7426,urn:li:member:115932084,303
3035,Barrington Group - Get Protected,7426,urn:li:member:115932084,303
3036,Chubb Fire & Security Canada,7426,urn:li:member:115932084,2407
3037,Deloitte,2850,urn:li:member:116008776,2640125
3038,Pearson,2850,urn:li:member:116008776,187271
3039,National Australia Bank,595,urn:li:member:116020037,151686
3040,National Australia Bank,595,urn:li:member:116020037,151686
3041,National Australia Bank,595,urn:li:member:116020037,151686
3042,Roadworx Group,152,urn:li:member:116069371,122
3043,Deloitte Australia,479,urn:li:member:116081979,98763
3044,Deloitte,479,urn:li:member:116081979,2640125
3045,Girl Guides Western Australia,479,urn:li:member:116081979,31
3046,John Holland,436,urn:li:member:116099956,114022
3047,John Holland,436,urn:li:member:116099956,114022
3048,John Holland,436,urn:li:member:116099956,114022
3049,John Holland,436,urn:li:member:116099956,114022
3050,John Holland CPB Contractors Ghella (JHCPBG) - Sydney Metro TSE Works,436,urn:li:member:116099956,2173
3051,Inklish,198,urn:li:member:116105057,18
3052,Access Macquarie Ltd,198,urn:li:member:116105057,1306
3053,Macquarie University,198,urn:li:member:116105057,150920
3054,The Royal Australasian College of Physicians,198,urn:li:member:116105057,3687
3055,Access Macquarie Ltd,198,urn:li:member:116105057,1306
3056,Microsoft,904,urn:li:member:11617731,5454288
3057,IBM,904,urn:li:member:11617731,4385293
3058,IBM,904,urn:li:member:11617731,4385293
3059,IBM,904,urn:li:member:11617731,4385293
3060,IBM,904,urn:li:member:11617731,4385293
3061,IBM,904,urn:li:member:11617731,4385293
3062,Commander Centre Melbourne South,904,urn:li:member:11617731,1017
3063,Sage,1352,urn:li:member:116189278,219051
3064,Telstra,1352,urn:li:member:116189278,192638
3065,NetComm,1352,urn:li:member:116189278,7806
3066,D-Link Australia,1352,urn:li:member:116189278,357
3067,Telstra,1352,urn:li:member:116189278,192638
3068,GraysOnline,1352,urn:li:member:116189278,2487
3069,Ingram Micro Commerce & Lifecycle Services,1352,urn:li:member:116189278,15086
3070,Ingram Micro,1352,urn:li:member:116189278,168196
3071,Ingram Micro,1352,urn:li:member:116189278,168196
3072,Fujitsu Australia Limited,1352,urn:li:member:116189278,20763
3073,"CVP Events, Film & TV",169,urn:li:member:116201382,2
3074,EY,169,urn:li:member:116201382,2244666
3075,RMIT University,169,urn:li:member:116201382,278014
3076,"CVP Events, Film & TV",169,urn:li:member:116201382,2
3077,MullenLowe Group,169,urn:li:member:116201382,41313
3078,Perfect Vision Systems,169,urn:li:member:116201382,1
3079,Laing O'Rourke,716,urn:li:member:116215392,149380
3080,University of Sydney,716,urn:li:member:116215392,247381
3081,University of Sydney,716,urn:li:member:116215392,247381
3082,Terem Technologies,716,urn:li:member:116215392,452
3083,GOFAR,716,urn:li:member:116215392,353
3084,Laing O'Rourke,716,urn:li:member:116215392,149380
3085,National Youth Science Forum,716,urn:li:member:116215392,371
3086,Leonardo Consulting,2809,urn:li:member:1162286,1409
3087,Housley Communications,2809,urn:li:member:1162286,113
3088,Queensland Treasury,447,urn:li:member:11622950,6947
3089,Queensland Treasury,447,urn:li:member:11622950,6947
3090,Queensland Treasury,447,urn:li:member:11622950,6947
3091,Queensland Treasury,447,urn:li:member:11622950,6947
3092,Queensland Treasury,447,urn:li:member:11622950,6947
3093,Queensland Treasury,447,urn:li:member:11622950,6947
3094,Lendlease,509,urn:li:member:116270853,205942
3095,Lendlease,509,urn:li:member:116270853,205942
3096,The Bitu-mill Group,509,urn:li:member:116270853,1275
3097,Lendlease,509,urn:li:member:116270853,205942
3098,Kmart Australia Limited,509,urn:li:member:116270853,41438
3099,Lendlease,509,urn:li:member:116270853,205942
3100,Holler Australia,316,urn:li:member:11628672,2270
3101,MassMedia Studios,316,urn:li:member:11628672,469
3102,MassMedia Studios,316,urn:li:member:11628672,469
3103,MassMedia Studios,316,urn:li:member:11628672,469
3104,Web Spiders,316,urn:li:member:11628672,4272
3105,Web Spiders,316,urn:li:member:11628672,4272
3106,irexchange,773,urn:li:member:11628684,264
3107,Cevo Australia,773,urn:li:member:11628684,856
3108,irexchange,773,urn:li:member:11628684,264
3109,Hooroo,773,urn:li:member:11628684,456
3110,IOOF Holdings Ltd,773,urn:li:member:11628684,7265
3111,IOOF Holdings Ltd,773,urn:li:member:11628684,7265
3112,Suncorp Group,773,urn:li:member:11628684,57532
3113,Suncorp Group,773,urn:li:member:11628684,57532
3114,Suncorp Group,773,urn:li:member:11628684,57532
3115,Suncorp Group,773,urn:li:member:11628684,57532
3116,Suncorp Group,773,urn:li:member:11628684,57532
3117,Suncorp Group,773,urn:li:member:11628684,57532
3118,Suncorp Group,773,urn:li:member:11628684,57532
3119,Suncorp Group,773,urn:li:member:11628684,57532
3120,Suncorp Group,773,urn:li:member:11628684,57532
3121,Suncorp Group,773,urn:li:member:11628684,57532
3122,Suncorp Group,773,urn:li:member:11628684,57532
3123,Suncorp Group,773,urn:li:member:11628684,57532
3124,AAMI,773,urn:li:member:11628684,3812
3125,AAMI,773,urn:li:member:11628684,3812
3126,reecetech,773,urn:li:member:11628684,179
3127,Cevo Australia,773,urn:li:member:11628684,856
3128,irexchange,773,urn:li:member:11628684,264
3129,Collins Hume,1098,urn:li:member:116317954,80
3130,PANALITIX,1098,urn:li:member:116317954,4612
3131,Ballina Tourism and Hospitality,1098,urn:li:member:116317954,7
3132,Collins Hume,1098,urn:li:member:116317954,80
3133,Pinkerton Accountants,1098,urn:li:member:116317954,28
3134,University of Adelaide,828,urn:li:member:11648584,95586
3135,UNSW,828,urn:li:member:11648584,249253
3136,Sinclair Knight Merz,828,urn:li:member:11648584,31853
3137,"URS Corporation, An AECOM Company",828,urn:li:member:11648584,175600
3138,NZX Limited,1870,urn:li:member:1165039,3463
3139,Pelagic Group,1870,urn:li:member:1165039,21
3140,The Real Race,1870,urn:li:member:1165039,3
3141,SAP,1870,urn:li:member:1165039,1189220
3142,SAP,1870,urn:li:member:1165039,1189220
3143,SAP,1870,urn:li:member:1165039,1189220
3144,SAP,1870,urn:li:member:1165039,1189220
3145,Infosys,437,urn:li:member:116505128,1153439
3146,Infosys,437,urn:li:member:116505128,1153439
3147,Infosys,437,urn:li:member:116505128,1153439
3148,Infosys,437,urn:li:member:116505128,1153439
3149,Infosys,437,urn:li:member:116505128,1153439
3150,Colin Biggers & Paisley,1101,urn:li:member:116511514,5479
3151,Colin Biggers & Paisley,1101,urn:li:member:116511514,5479
3152,Jack Nimble,402,urn:li:member:116514531,96
3153,One Green Bean,402,urn:li:member:116514531,4207
3154,DraftAway - A fresh approach to outsourced drafting services,1199,urn:li:member:116515002,81
3155,The Away Group,1199,urn:li:member:116515002,108
3156,Telstra,1199,urn:li:member:116515002,192638
3157,Aurecon,1199,urn:li:member:116515002,123247
3158,Umow Lai,1199,urn:li:member:116515002,2418
3159,CMG Automotive LLC,1199,urn:li:member:116515002,1
3160,POWERPLANT Project Services Pty Ltd,0,urn:li:member:116547746,477
3161,Universal Corporation,0,urn:li:member:116547746,294
3162,Universal Corporation,0,urn:li:member:116547746,294
3163,MAPNA Group,0,urn:li:member:116547746,31904
3164,MAPNA Group,0,urn:li:member:116547746,31904
3165,Ghods Niroo Engineering Company (GNEC),0,urn:li:member:116547746,745
3166,Ghods Niroo Engineering Company (GNEC),0,urn:li:member:116547746,745
3167,Seven Network,1624,urn:li:member:116556831,33573
3168,Australian News Channel (Sky News),1624,urn:li:member:116556831,2625
3169,Fairfax Media,1624,urn:li:member:116556831,49974
3170,Nine Entertainment Co.,1624,urn:li:member:116556831,30531
3171,Xavier College,1624,urn:li:member:116556831,2038
3172,Student Youth Network (SYN),1624,urn:li:member:116556831,619
3173,Student Youth Network (SYN),1624,urn:li:member:116556831,619
3174,1116 SEN ,1624,urn:li:member:116556831,588
3175,NOVA Entertainment,1624,urn:li:member:116556831,12267
3176,Nine Entertainment Co.,1624,urn:li:member:116556831,30531
3177,Nine Entertainment Co.,1624,urn:li:member:116556831,30531
3178,HOYTS Group,1624,urn:li:member:116556831,6020
3179,Student Youth Network (SYN),1624,urn:li:member:116556831,619
3180,ACORPP - Australian Corporate Property And Projects,647,urn:li:member:116579416,348
3181,PMI Western Australia Chapter,647,urn:li:member:116579416,349
3182,Curtin University,647,urn:li:member:116579416,153886
3183,Aurecon,647,urn:li:member:116579416,123247
3184,Main Roads Western Australia,647,urn:li:member:116579416,6312
3185,Main Roads Western Australia,647,urn:li:member:116579416,6312
3186,Small Business Mentoring Service (SBMS),342,urn:li:member:11661347,1725
3187,TAFE NSW,342,urn:li:member:11661347,166837
3188,Western Sydney University,342,urn:li:member:11661347,99209
3189,Cochlear,342,urn:li:member:11661347,42837
3190,Blackmores,342,urn:li:member:11661347,8953
3191,Avery Dennison,342,urn:li:member:11661347,126922
3192,BT Financial Group,0,urn:li:member:11664064,34653
3193,Macquarie Group,0,urn:li:member:11664064,187553
3194,Macquarie Group,0,urn:li:member:11664064,187553
3195,Perpetual Limited,0,urn:li:member:11664064,13041
3196,Barclays,0,urn:li:member:11664064,560733
3197,Commonwealth Bank,355,urn:li:member:11666324,198859
3198,Commonwealth Bank,355,urn:li:member:11666324,198859
3199,Commonwealth Bank,355,urn:li:member:11666324,198859
3200,Commonwealth Bank,355,urn:li:member:11666324,198859
3201,Commonwealth Bank,355,urn:li:member:11666324,198859
3202,Cisco,238,urn:li:member:116690927,1809393
3203,Cisco,238,urn:li:member:116690927,1809393
3204,Cisco,238,urn:li:member:116690927,1809393
3205,UNSW,409,urn:li:member:116691998,249253
3206,BT Imaging Pty Ltd,409,urn:li:member:116691998,318
3207,UNSW,409,urn:li:member:116691998,249253
3208,UNSW,409,urn:li:member:116691998,249253
3209,UNSW,409,urn:li:member:116691998,249253
3210,University of Karlsruhe,409,urn:li:member:116691998,287
3211,IICRC,1025,urn:li:member:116693243,2727
3212,Restoration Industry Association,1025,urn:li:member:116693243,1299
3213,Johns Lyng Group,1025,urn:li:member:116693243,2658
3214,Steamatic,1025,urn:li:member:116693243,343
3215,Roads and Maritime Services,443,urn:li:member:116697619,14590
3216,Lendlease,443,urn:li:member:116697619,205942
3217,Lendlease,443,urn:li:member:116697619,205942
3218,CPB Contractors,443,urn:li:member:116697619,117254
3219,Brian McCarthy Contractors Ltd.,443,urn:li:member:116697619,3325
3220,Working Spaces HQ,1634,urn:li:member:116705064,7
3221,365cups.com,1634,urn:li:member:116705064,52
3222,Fairfax Media,1634,urn:li:member:116705064,49974
3223,Kidney Health Australia,1634,urn:li:member:116705064,709
3224,Working Spaces HQ,1634,urn:li:member:116705064,7
3225,Department of Premier and Cabinet (Vic),207,urn:li:member:116707856,6946
3226,Telstra,207,urn:li:member:116707856,192638
3227,Sensis,207,urn:li:member:116707856,13344
3228,IBM,207,urn:li:member:116707856,4385293
3229,IBM,207,urn:li:member:116707856,4385293
3230,IBM,207,urn:li:member:116707856,4385293
3231,NEC Australia,207,urn:li:member:116707856,12163
3232,Racing Victoria,207,urn:li:member:116707856,5148
3233,"Department of Education & Training, Victoria",207,urn:li:member:116707856,21556
